Geneid	species	chr	gstart	gend	gstrand	Length	mhf1	mhf2	mhm1	mhm2	mlf1	mlf2	mlm1	mlm2
2310030G06Rik	mmu	chr9	50650991	50657827	-	1248	2.243666794810371	3.99761590303019	2.5501974113537975	22.20143550433513	23.808215146930973	21.59323729481613	22.04795228793264	22.326200998116956
2310033P09Rik	mmu	chr11	59099187	59101562	+	1243	7.1464942353219225	6.017463938245443	4.704674534738903	6.959973828739981	7.857883816967366	5.4246425399172225	6.576650804713404	8.261955736591302
2310034G01Rik	mmu	chr19	46336640	NA	-	788	0.4570432359798904	0.3366413392025423	0.2198446044270515	0.616706541787087	0.17592277202165743	0.21066572970552322	0	0.06306836440146033
2310034O05Rik	mmu	chr5	100358551	100365908	+	1107	0.08309877017816189	0.08416033480063558	0.0439689208854103	2.90733083985341	0.23456369602887658	1.5273265403650433	0.3234418428547576	0.31534182200730165
2310039H08Rik	mmu	chr17	47083561	NA	+	773	9.390161030132294	6.227864775247032	4.528798851197261	41.319338299734824	33.60124945613657	27.96587561840821	19.460417545094582	26.236439591007496
2310039L15Rik	mmu	chr10	95172138	95199078	+	642	3.4070495773046376	1.5148860264114403	2.2863838860413357	0	0	0	0	0
2310040G24Rik	mmu	chr6	86460358	86465209	-	775	9.597907955577698	6.26994494264735	9.761100436561087	4.669349530673658	4.749914844584751	4.213314594110464	3.3961393499749546	3.657965135284699
2310047D07Rik	mmu	chr5	149165833	149174787	+	5448	1.3711297079396711	0.9257636828069913	0.9673162594790267	0.26430280362303726	0.17592277202165743	0.052666432426380805	0	0.12613672880292065
2310057M21Rik	mmu	chr7	130943340	130964570	-	5383	5.941562067738575	6.480345779648939	8.310126047342548	2.9954317743944223	2.9320462003609573	2.8966537834509443	3.3961393499749546	3.4056916776788575
2310061I04Rik	mmu	chr17	36203569	36208270	-	2130	72.79452267606982	58.491432686441726	62.47983657816804	27.046986904090815	36.12280918844699	30.388531510021725	28.40897519740954	38.72397574249664
2310068J16Rik	mmu	chr15	99870048	NA	-	1121	0.20774692544540474	0.21040083700158893	0.1758756835416412	0.616706541787087	0.35184554404331486	0.7899964863957121	0.21562789523650505	0.44147855081022225
2310069B03Rik	mmu	chr6	82854847	82858834	-	1831	0.20774692544540474	0.6312025110047668	0.6595338132811546	0	0	0	0	0
2310069G16Rik	mmu	chr15	44651159	44669225	+	862	0.706339546514376	1.599046361212076	1.9346325189580533	0.9691102799511366	0	0.5793307566901889	0	0.2522734576058413
2310075K07Rik	mmu	chr10	44940157	44943216	-	1944	1.537327248295995	1.0520041850079447	0.7914405759373855	0.616706541787087	0.820972936101068	0.5793307566901889	0.37734881666388387	0.6306836440146033
2410002F23Rik	mmu	chr7	43896135	43901741	+	2514	19.36201345151172	11.992847709090569	11.915577559946191	22.20143550433513	25.39152009512589	16.853258376441858	17.789301357011666	27.62394360783962
2410004B18Rik	mmu	chr3	145643769	145650584	+	1709	15.539470023316273	9.425957497671185	11.343981588435858	8.193386912314155	6.86098810884464	5.635308269622746	5.821953171385636	7.000588448562096
2410006H16Rik	mmu	chr11	62493703	62495632	+	461	6.357055918629385	3.450573726826059	3.209731224634952	15.770067282841223	9.147984145126188	9.16395924219026	7.924325149941561	10.090938304233653
2410022M11Rik	mmu	chr14	57049446	NA	+	1911	1.2880309377615093	1.7673670308133471	1.8027257563018224	2.3787252326073354	0.9968957081227254	2.5279887564662786	1.1320464499916516	1.765914203240889
2410137M14Rik	mmu	chr17	37288593	37292129	-	865	0.33239508071264756	0.8416033480063557	0.48365812973951333	0	0	0	0.05390697380912626	0
2500002B13Rik	mmu	chr8	57940997	57963296	+	902	2.5760618755230187	2.608970378819703	2.8140109366662593	1.4977158871972112	1.4073821761732594	1.0006622161012353	1.024232502373399	1.5136407456350478
2500004C02Rik	mmu	chr2	153183077	153187730	-	1898	3.9887409685517707	3.0297720528228806	1.9786014398434637	3.2597345780174596	2.697482504332081	2.211990161907994	1.8867440833194191	2.081256025248191
2510002D24Rik	mmu	chr16	18655263	18658863	+	3202	14.791581091712816	12.16116837869184	13.190676265623091	11.717424293954652	23.515010526894876	16.484593349457192	16.387720037974383	22.200064269314034
2510009E07Rik	mmu	chr16	21467795	21513415	-	5164	26.965550922813534	28.993235338818955	28.84361210082916	8.986295323183267	9.910316157220036	11.533948701377396	12.344697002289914	7.252861906167937
2510022D24Rik	mmu	chrX	169090871	169098529	-	1468	7.728185626569056	2.314409207017478	3.517513670832824	5.021753268837708	7.212833652887955	6.056639729033792	2.9648835595019443	5.423879338525588
2510039O18Rik	mmu	chr4	148023849	148031771	+	4398	28.752174481644015	26.76298646660211	32.273187929891165	31.187730827518397	27.97172075144353	22.80456524062289	30.780882045011097	29.26372108227759
2610001J05Rik	mmu	chr6	13867734	13871517	-	3177	27.173297848258937	24.953539268388447	27.304699869839798	21.320426158925006	21.814423730685522	17.959253457395853	18.32837109510293	19.04664604924102
2610002M06Rik	mmu	chrX	106826357	106859940	-	5842	9.597907955577698	11.614126202487709	10.37666532895683	18.236893449989573	19.703350466425633	19.065248538349852	27.169114799799637	17.974483854416192
2610005L07Rik	mmu	chr8	20016466	20055498	+	4009	17.700038047948482	20.240560519552854	16.796127778226737	16.210571955546285	26.036570259205302	35.918506914791706	24.150324266488568	26.425644684211875
2610008E11Rik	mmu	chr10	78900208	78933434	-	4229	27.29794600352618	19.903919180350314	23.17162130661123	10.484011210380478	15.715767633934732	14.325269619975579	12.344697002289914	16.019364557970924
2610035D17Rik	mmu	chr11	112934732	113092664	-	1848	4.40423481944258	8.836835154066735	4.880550218280543	0.7048074763280994	0.23456369602887658	0.6846636215429505	0.4312557904730101	0.37841018640876195
2610044O15Rik8	mmu	chr8	129942835	129960527	-	1776	7.603537471301813	7.448189629856248	8.969659860623702	4.316945792509609	5.805451476714696	4.476646756242369	4.743813695203111	4.288648779299302
2610203C22Rik	mmu	chr1	9631057	9701317	-	1246	1.8697223290086424	0.6312025110047668	0.7035027341665648	0	0.17592277202165743	0.15799929727914241	0.21562789523650505	0.06306836440146033
2610301B20Rik	mmu	chr4	10874249	10899425	+	2369	7.93593255201446	8.416033480063557	8.002343601144675	6.607570090575932	9.382547841155063	5.477308972343604	9.864976207070105	9.64945975342343
2610306M01Rik	mmu	chr6	86825389	NA	-	1034	4.778179285244309	3.703054731227965	3.341637987291183	1.4977158871972112	1.2901003281588213	1.632659405217805	1.3476743452281565	1.2613672880292066
2610307P16Rik	mmu	chr13	28644017	29069405	-	2716	1.2464815526724284	0.6732826784050846	0.879378417708206	0.17620186908202484	0.17592277202165743	0.10533286485276161	0.21562789523650505	0.06306836440146033
2610507B11Rik	mmu	chr11	78152476	78181451	+	8147	292.0090784060609	359.3646295987139	455.56198929373613	125.89623545910675	190.2311574794189	141.8833689566699	246.67831215056177	186.55622189951964
2610507I01Rik	mmu	chr11	59088619	59093257	-	2905	10.719741352982885	20.619282026155716	19.96189008197628	33.91885979828978	17.944122746209057	44.55580183271816	15.309580561791858	17.28073184600013
2610524H06Rik	mmu	chr5	114959998	114961529	-	945	1.2880309377615093	0.589122343604449	0.3517513670832824	0.8810093454101242	0.410486468050534	0.15799929727914241	0.7546976333277677	0.6937520084160635
2610528J11Rik	mmu	chr4	118384195	118387414	+	1162	0.041549385089080945	0	0	5.990863548788845	15.012076545848101	13.166608106595202	12.560324897526419	14.253450354730033
2700003A03Rik	mmu	chr1	90176098	90218492	+	4989	0.6232407763362142	0.6732826784050846	0.5715959715103339	0	0	0	0	0
2700038G22Rik	mmu	chr5	24055595	24060031	+	1370	1.412679093028752	0.9678438502073091	0.3517513670832824	1.057211214492149	0.23456369602887658	0.42133145941104644	0.7007906595186414	0.5045469152116826
2700046G09Rik	mmu	chr19	32366616	32368584	+	1641	2.0774692544540474	2.524810044019067	1.6268500727601811	2.290624298066323	1.7592277202165745	3.3706516752883715	1.3476743452281565	2.3965978472554923
2700049A03Rik	mmu	chr12	71183622	71356273	+	6045	4.487333589620742	5.7649829338435366	5.144363743593005	3.8764411198045465	5.219042236642504	4.897978215653415	5.552418302340005	4.9193324233139055
2700054A10Rik	mmu	chr17	13707283	13774356	-	4348	1.578876633385076	0.7574430132057202	0.1758756835416412	0.26430280362303726	0	0.15799929727914241	0.05390697380912626	0.31534182200730165
2700062C07Rik	mmu	chr18	24603928	24610824	+	1032	3.9887409685517707	3.6188943964273297	3.4295758290620038	7.929084108691118	9.793034309205597	7.425966972119694	6.846185673759035	8.577297558598604
2700081O15Rik	mmu	chr19	7394990	7403273	+	5173	40.01205784078495	22.933691233173196	20.621423895257433	7.136175697822006	4.339428376534217	4.160648161684083	2.5875347428380606	4.414785508102223
2700097O09Rik	mmu	chr12	55092446	55126895	-	5582	11.259883359140936	14.138936246506777	11.124136984008807	12.686534573905789	15.539844861913073	22.2252344839327	10.997022657061757	12.739809609094985
2700099C18Rik	mmu	chr17	95057528	95082557	+	1275	0.747888931603457	0.25248100440190674	0.2638135253124618	0.3524037381640497	1.0555366321299446	1.0006622161012353	0.8625115809460202	1.135230559226286
2810001G20Rik	mmu	chr11	63970310	63974085	+	901	6.14930899318398	4.123856405231143	4.177047484113979	3.0835327089354347	2.7561234283392997	3.001986648303706	1.8328371095102929	2.4596662116569528
2810002D19Rik	mmu	chr2	94237052	94242027	+	1484	3.656345887839123	3.6609745638276476	4.089109642343158	1.5858168217382236	1.5246640241876979	1.369327243085901	2.425813821410682	2.144324389649651
2810004N23Rik	mmu	chr8	125566094	125589768	-	1382	21.231735780520363	27.267948475405927	32.0093744045787	15.417663544677174	17.592277202165743	20.96124010569956	20.538557021277107	19.17278277804394
2810006K23Rik	mmu	chr5	124466152	124479915	+	2880	7.021846080054679	9.047235991068325	10.06888288275896	5.10985420337872	8.32701120902512	8.637294917926452	10.08060410230661	8.072750643386922
2810013P06Rik	mmu	chr8	123769314	NA	+	2028	10.595093197715642	9.173476493269277	9.233473385936163	17.884489711825523	11.141775561371638	11.11261724196635	8.193860018987191	11.66764741427016
2810021J22Rik	mmu	chr11	58751310	58775164	+	5440	5.027475595778794	3.0718522202231986	4.704674534738903	3.788340185263534	7.095551804873517	5.740641134475508	6.468836857095152	6.559109897751874
2810025M15Rik	mmu	chr1	157239922	157247806	+	1194	26.965550922813534	14.138936246506777	12.707018135883578	6.078964483329857	3.7530191364620253	4.634646053521511	3.072697507120197	3.468760042080318
2810029C07Rik	mmu	chr12	111538751	111540836	-	1954	0.789438316692538	0.46288184140349564	1.0992230221352575	0.3524037381640497	0.23456369602887658	0.15799929727914241	0.37734881666388387	0.5045469152116826
2810030D12Rik	mmu	chr8	13250782	13251790	+	615	0.2908456956235666	0	0.1319067626562309	1.057211214492149	2.3456369602887657	3.212652378009229	1.5633022404646617	2.3965978472554923
2810039B14Rik	mmu	chr15	75513232	75519286	+	1680	0.747888931603457	0.6312025110047668	0.48365812973951333	0.9691102799511366	0.7036910880866297	0.5793307566901889	0.21562789523650505	0.6937520084160635
2810047C21Rik1	mmu	chr7	8081319	8096212	-	3071	0.49859262106897134	0.42080167400317786	0.1758756835416412	0.4405046727050621	0.5277683160649723	0.8426629188220929	0.6468836857095152	0.18920509320438098
2810403D21Rik	mmu	chrX	107878084	107930502	+	1005	0.5401420061580523	0.6312025110047668	0.3077824461978721	0.17620186908202484	0.8796138601082872	0.7899964863957121	0.9703255285642727	0.5045469152116826
2810408B13Rik	mmu	chr13	62280482	62388125	+	16091	0.9971852421379427	0.9257636828069913	0.6595338132811546	0.08810093454101242	1.1141775561371638	0.21066572970552322	0.21562789523650505	0.31534182200730165
2810408I11Rik	mmu	chr1	64719028	64729818	-	713	0.08309877017816189	0.08416033480063558	0.0879378417708206	0.3524037381640497	3.4011735924187105	0.8426629188220929	2.3719068476015557	4.036375321693461
2810410L24Rik	mmu	chr11	120077476	120080682	-	1707	2.783808800968423	1.1361645198085804	1.7147879145310019	3.4359364470994844	3.7530191364620253	5.687974702049127	2.048465004746798	2.5227345760584132
2810414N06Rik	mmu	chr1	151624701	151630769	-	1468	1.1218333974051855	2.356489374417796	1.8027257563018224	2.55492710168936	4.16350560451256	4.265981026536846	2.9648835595019443	3.468760042080318
2810454H06Rik	mmu	chr6	134874924	NA	+	2825	0.9556358570488618	1.1361645198085804	0.9673162594790267	0.4405046727050621	0.7623320120938489	0.9479957836748545	0.3234418428547576	0.567615279613143
2810459M11Rik	mmu	chr1	85973585	85983178	+	3331	0.041549385089080945	0.04208016740031779	0	72.15466538908917	109.89309158952868	44.608468265144545	112.23431947060088	119.01000362555564
2900005J15Rik	mmu	chr5	25305973	NA	+	2033	1.1218333974051855	1.3044851894098515	1.2750987056768988	7.2242766323630185	8.20972936101068	13.377273836300724	4.959441590439616	7.505135363773778
2900009J06Rik	mmu	chr1	127681354	127701791	-	464	0.2908456956235666	0.42080167400317786	0.3517513670832824	0.4405046727050621	1.1728184801443828	0.15799929727914241	1.1859534238007778	1.765914203240889
2900026A02Rik	mmu	chr5	113234189	113369158	-	12667	53.100114143845445	51.00116288918516	46.07942908790999	91.62497192265292	81.1590388259913	120.7114631212648	89.32385560172222	86.52979595880356
2900052L18Rik	mmu	chr11	120116355	120122443	-	5893	5.193673136135118	4.75505891623591	5.408177268905467	8.545790650478205	12.31459404151602	24.489891078267075	6.522743830904278	11.352305592262859
2900052N01Rik	mmu	chr9	46824901	46838664	+	2585	0.16619754035632378	1.178244687208898	0.48365812973951333	0	0	0	0	0
2900060L22Rik	mmu	chr6	95999615	96098403	-	27846	0.24929631053448567	0.12624050220095337	0.1758756835416412	0.17620186908202484	0.5277683160649723	0.10533286485276161	0.8625115809460202	0.8198887372189843
2900076A07Rik	mmu	chr7	81173298	81181246	+	852	2.4098643351666946	1.556966193811758	1.6268500727601811	4.228844857968596	3.1666098963898337	3.791983134699418	2.264092899983303	4.099443686094921
2900089D17Rik	mmu	chr5	144178591	144199419	-	7715	0.6647901614252951	0.9678438502073091	0.6595338132811546	1.4977158871972112	0.410486468050534	0.36866502698466563	0.6468836857095152	0.44147855081022225
2900093K20Rik	mmu	chr2	163261691	NA	+	591	1.4542284781178332	0.6732826784050846	0.7035027341665648	2.2025233635253105	1.1141775561371638	1.105995080953997	0.6468836857095152	1.3244356524306669
3000002C10Rik	mmu	chr9	109659221	NA	-	1279	2.451413720255776	1.6411265286123937	2.066539281614284	3.171633643476447	2.1697141882671085	4.160648161684083	1.7789301357011666	3.2164865844744766
3110009E18Rik	mmu	chr1	120047763	120115920	+	5423	0.747888931603457	0.3787215066028601	0.8354094968227957	1.1453121490331615	0.9382547841155063	0.9479957836748545	1.0781394761825251	1.0090938304233652
3110040N11Rik	mmu	chr7	81430031	81439228	-	1275	8.76692025379608	8.920995488867371	7.826467917603034	9.250598126806304	14.073821761732596	13.06127524174244	12.12906910705341	14.127313625927112
3110045C21Rik	mmu	chr1	169796978	169799965	+	1135	0.8725370868706999	0.46288184140349564	0.2198446044270515	1.8501196253612608	1.8765095682310127	4.687312485947892	1.6711161880829142	1.5136407456350478
3110053B16Rik	mmu	chr12	20923380	20971309	-	10144	4.695080515066147	4.081776237830826	4.045140721457748	4.140743923427584	6.86098810884464	4.318647458963226	6.738371726140783	7.69434045697816
3110056K07Rik	mmu	chr12	71038389	71062597	-	1589	6.107759608094899	4.5867382466346385	5.320239427134647	4.4931476615916335	5.805451476714696	7.1626348099877895	5.282883433294374	6.811383355357715
3110070M22Rik	mmu	chr13	119623793	NA	-	1128	0.3739444658017285	0.6732826784050846	0.8354094968227957	1.057211214492149	0.410486468050534	0.8426629188220929	0.3234418428547576	0.31534182200730165
3110082I17Rik	mmu	chr5	139345494	139446289	-	1909	3.4485989623937185	3.113932387623516	2.8140109366662593	2.90733083985341	7.036910880866298	1.7379922700705666	9.433720416597096	7.063656812963556
3300002I08Rik	mmu	chr2	150142169	150204705	-	21977	5.526068216847766	8.668514484465463	5.671990794217929	3.524037381640497	5.864092400721915	6.161972593886555	6.199301988049521	4.603990601306604
3425401B19Rik	mmu	chr14	32381075	32429787	-	7104	64.98323827932259	62.4469684220716	115.41841732420204	0	0	0.052666432426380805	0	0
3830403N18Rik	mmu	chrX	54884612	55198652	+	1364	0.6232407763362142	1.1361645198085804	2.90194877843708	0	0.11728184801443829	0.052666432426380805	0.1617209214273788	0.12613672880292065
3830406C13Rik	mmu	chr14	10147278	10185610	-	7994	13.960593389931198	15.275100766315356	13.762272237133425	18.941700926317672	18.941018454331783	25.227221132236405	17.519766487966034	16.90232165959137
3830408C21Rik	mmu	chr13	107159078	107170026	+	1898	0.9140864719597808	1.2203248546092158	0.7474716550519751	0.26430280362303726	0.8796138601082872	1.2639943782331393	0.3234418428547576	0.44147855081022225
3930402G23Rik	mmu	chr8	10974427	10978457	-	3084	0.16619754035632378	0.12624050220095337	0.0439689208854103	2.731128970771385	1.7005867962093553	0.21066572970552322	2.5336277690289344	2.270461118452572
4430402I18Rik	mmu	chr19	28899836	28945232	-	6564	9.888753651201265	10.47796168267913	11.080168063123397	1.7620186908202484	0.8796138601082872	4.423980323815988	1.6711161880829142	0.9460254660219048
