geneid	refseqacc	start	end	strand	chr	chrlen	fibroblastF	fibroblastM	heartF	heartM	liverF	liverM
ZBTB25	NC_041728.1	31513708	31536877	-	chr1	186506016	7.951298144807358	7.988970086287945	2.1273817504470474	3.7796566180249225	3.325788272190614	5.347419654962163
ZBTB1	NC_041728.1	31537051	31580786	+	chr1	186506016	74.35015938877157	68.79150998625241	26.339012148392015	30.695393140323613	29.15371847111772	27.113677123751813
HSPA2	NC_041728.1	31591952	31595444	+	chr1	186506016	29.817368043027592	17.618917811921524	81.1444181956231	80.05999927270972	94.32501631553379	89.92702912711019
PPP1R36	NC_041728.1	31612966	31650024	+	chr1	186506016	2.5123893443662135	2.5910173252825768	1.8234700718117551	4.352331863180214	2.8304581039920116	3.5398411800453755
PLEKHG3	NC_041728.1	31701384	31737962	+	chr1	186506016	18.166507566955698	10.882272766186823	102.8234512716073	105.3722451085736	22.572903379336296	26.134572116505222
SPTB	NC_041728.1	31740215	31893037	-	chr1	186506016	0.3865214375948021	0.6045707092326013	416.0550880517154	182.79793825356896	4.74101732418662	4.142367338350971
CHURC1	NC_041728.1	31940550	31948441	+	chr1	186506016	22.307808684042865	19.259895451267155	48.32195690301151	49.250071083355046	29.790571544515924	30.65351830379719
RAB15	NC_041728.1	31964155	31991035	-	chr1	186506016	5.466517474555059	3.5410570112195217	13.979937217223455	23.365150002335884	2.40588938839321	3.3892096404689767
FNTB	NC_041728.1	32014189	32092318	+	chr1	186506016	43.92540051523787	31.437676880095264	16.309926753427366	20.959913972683662	14.43533633035926	12.201154705688316
MAX	NC_041728.1	32109612	32135005	-	chr1	186506016	56.43212988884111	75.39860416572299	21.476425290227336	25.54131593392599	27.243159250923114	31.105412922526387
FUT8	NC_041728.1	32376120	32569662	-	chr1	186506016	26.421501127016114	8.852642528048804	20.058170789929306	23.250614953304826	10.260410626971042	8.209418906913744
SUSD6	NC_041728.1	33175515	33308963	+	chr1	186506016	73.65994253592372	81.01247503716857	210.81340108001456	213.60786644292364	278.80012324321314	321.5230212258236
SRSF5	NC_041728.1	33366508	33370002	+	chr1	186506016	10.822600252654459	14.811982376198731	13.777329431466594	8.475593628298311	19.317876559745482	7.079682360090751
SMOC1	NC_041728.1	33472744	33622768	+	chr1	186506016	0.7178255269617754	2.0296302381380182	72.33097951519962	31.726208581603135	166.92626668292888	208.85062962267716
LOC100090298	NC_041728.1	33868833	33925209	-	chr1	186506016	34.84214673176002	33.640041606585456	54.40019047571736	78.34197353724385	77.27150623898193	86.462503716853
LOC100680674	NC_041728.1	33928092	34006925	-	chr1	186506016	0.5245648081643743	0.9932233080249877	1.1143428216627391	1.6034906864348155	0.9198988837974038	1.1297365468229923
LOC100083057	NC_041728.1	34031260	34063589	-	chr1	186506016	39.72888204992287	49.18614555828091	157.83146510459525	222.54160026734618	158.57641527615246	123.96975707137635
LOC114809196	NC_041728.1	34074491	34080758	+	chr1	186506016	1.9049985138600962	2.418282836930405	1.4182545002980316	0.8017453432174078	1.9813206727944084	2.786683482163381
MED6	NC_041728.1	34098424	34124161	-	chr1	186506016	41.026489733276854	54.23862934258194	20.56469025432146	22.90700980621165	32.26722238550894	24.70357249052943
TTC9	NC_041728.1	34445480	34479365	+	chr1	186506016	0.3865214375948021	0.3886525987923865	1.0130389287843085	1.9470958335279902	1.1321832415968047	1.3556838561875906
MAP3K9	NC_041728.1	34518027	34588616	-	chr1	186506016	2.2363026032270694	6.779828667822742	8.408223108909759	7.330243137987728	7.500713975578831	17.54857436065048
PCNX1	NC_041728.1	34655793	34855217	+	chr1	186506016	34.4280166200513	39.210728855942996	37.279832579262546	25.312245835863873	61.98703247742506	89.70108181774559
SIPA1L1	NC_041728.1	34966932	35330748	+	chr1	186506016	22.059330617017636	18.525773875770422	21.88164086174106	9.620944118608893	12.241731299765451	10.845470849500725
DPF3	NC_041728.1	36918841	37224569	-	chr1	186506016	1.8497811656322674	1.3386922847293312	18.437308503874412	16.49304706047239	20.803867064341286	13.10494394314671
DCAF4	NC_041728.1	37259929	37288813	+	chr1	186506016	32.10888799448249	34.50371404834631	59.56668901251733	47.30297524982706	36.37138663629735	50.83814460703465
ZFYVE1	NC_041728.1	37290902	37336231	-	chr1	186506016	31.22541042283723	33.51049074032132	94.51653205557596	75.02045711534315	105.43456437370244	130.8234921221025
RBM25	NC_041728.1	37355406	37398880	+	chr1	186506016	125.95077130767766	160.6862577896078	89.24872962589757	106.7466656969463	163.60047841073828	104.83955154517368
PSEN1	NC_041728.1	37404561	37457402	+	chr1	186506016	15.046727392083367	16.927979858512835	16.91775011069795	12.026180148261117	44.08438496967558	55.73366964326762
PAPLN	NC_041728.1	37468578	37496993	+	chr1	186506016	1.7393464691766094	2.461466459018448	13.676025538588163	6.986637990894553	158.50565382355265	153.94543344707975
NUMB	NC_041728.1	37498968	37606599	-	chr1	186506016	18.41498563398093	22.973686950838847	19.956866897050876	17.06572230562768	19.317876559745482	26.586466735234417
HEATR4	NC_041728.1	37624513	37665285	-	chr1	186506016	2.8160847596192724	2.0296302381380182	4.86258685816468	3.206981372869631	3.2550268195908134	4.2176831081391715
RIOX1	NC_041728.1	37629002	37633526	+	chr1	186506016	19.767810665562738	14.639247887846558	17.728181253725396	9.391874020546776	15.001427951157662	22.519415166671646
LOC100091117	NC_041728.1	37676924	37681936	+	chr1	186506016	19.35368055385402	11.227741742891165	97.2517371632936	147.29207305394092	100.48126269171642	100.69718420682271
LOC114805400	NC_041728.1	37701953	37709985	+	chr1	186506016	33.019974240241666	10.839089144098779	26.237708255513585	24.052360296522235	308.1661260721303	195.67036990974225
DNAL1	NC_041728.1	37719719	37733780	+	chr1	186506016	1.6013030986070373	3.281955278691264	1.4182545002980316	3.7796566180249225	1.0614217889970043	1.0544207770347929
MIDEAS	NC_041728.1	37745817	37787378	-	chr1	186506016	18.80150707157573	20.598587735996485	28.06117832732534	16.951187256596622	11.180309510768447	17.24731128149768
PTGR2	NC_041728.1	37806584	37823836	+	chr1	186506016	2.7332587372775294	2.418282836930405	11.852555466776408	12.484320344385349	12.737061467964054	25.155467109258627
ZNF410	NC_041728.1	37832621	37855273	+	chr1	186506016	36.139754415114	54.06589485422977	40.01503768698018	39.05645171959087	22.643664831936093	25.456730188411424
COQ6	NC_041728.1	37862878	37870435	+	chr1	186506016	49.75083075327382	59.982051080291654	128.65594395560717	77.31115809596432	82.79089954176635	52.721038851739635
ENTPD5	NC_041728.1	37870951	37886698	-	chr1	186506016	43.70453112232655	49.963450755865686	107.0782147725014	78.22743848821278	274.6959589924247	212.69173388187534
BBOF1	NC_041728.1	37887267	37902273	+	chr1	186506016	0.8558688975313475	1.9000793718738895	2.43129342908234	2.9779112748075147	2.7596966513922117	3.8411042591981737
LOC114815100	NC_041728.1	37894111	37898231	-	chr1	186506016	0.49695613405045985	1.7273448835217178	2.532597321960771	5.841287500583971	3.4673111773902145	6.025261583055959
ALDH6A1	NC_041728.1	37903837	37921668	-	chr1	186506016	30.645628266445026	21.7213619102856	1060.5504545442925	468.67742063509036	813.0490903717053	926.53459993443
LIN52	NC_041728.1	37922832	37975536	+	chr1	186506016	18.194116241069615	8.766275283872718	9.016046466180343	10.766294608919475	8.845181574975037	7.832840057972746
ABCD4	NC_041728.1	38036719	38058017	-	chr1	186506016	17.91802949993047	11.702761585859639	64.93579533507416	57.611129662622304	40.75859669748497	47.07235611762468
VRTN	NC_041728.1	38059008	38080248	+	chr1	186506016	1.9326071879740105	1.640977639345632	6.787360822854866	3.3215164219006894	4.387210061187618	5.347419654962163
NPC2	NC_041728.1	38115802	38135223	-	chr1	186506016	109.35795816521508	125.62115665411693	37.68504815077627	36.193075493814405	131.75782474082814	183.09263635511294
ISCA2	NC_041728.1	38135936	38144177	+	chr1	186506016	16.703247838918234	18.18030489906608	31.70811847094885	51.76984216203833	23.351279357934096	18.226416288744275
LTBP2	NC_041728.1	38147167	38194095	-	chr1	186506016	4.91434399227677	7.470766621231429	69.79838219323885	34.36051470931748	8.491374311976035	9.791050072465932
AREL1	NC_041728.1	38220532	38269318	-	chr1	186506016	44.9469214574527	47.93382051772767	45.485447902415444	37.223890935093934	26.32326036712571	24.025730562435633
FCF1	NC_041728.1	38269561	38290227	+	chr1	186506016	91.46753733939853	94.22666339610971	25.629884898243002	42.03436299439838	63.40226152942107	46.093251110378084
YLPM1	NC_041728.1	38293844	38354877	+	chr1	186506016	33.931060486000845	36.18787530977999	44.168497294995845	28.977367404857738	38.56499166689116	54.75456463602102
DLST	NC_041728.1	38409391	38432418	+	chr1	186506016	153.5594454215921	176.92329969471194	620.283736094632	590.5427128041364	935.8909720849587	1073.1744037120545
RPS6KL1	NC_041728.1	38436036	38451305	-	chr1	186506016	22.47346072872635	12.60961764970854	2.026077857568617	2.4052360296522233	12.02944694196605	13.330891252511309
PGF	NC_041728.1	38461292	38472063	-	chr1	186506016	35.61518960694962	17.44618332356935	10.535604859356807	13.286065687602758	10.684979342569845	8.73662929543114
EIF2B2	NC_041728.1	38503847	38520352	+	chr1	186506016	159.88183179367851	142.16048391383737	81.95484933865055	71.46987059538036	22.360619021536895	36.22688526812395
MLH3	NC_041728.1	38526322	38557757	+	chr1	186506016	40.88844636270728	46.20647563420595	52.07020093951345	47.07390515176494	30.215140260114726	33.66614909532517
LOC100682033	NC_041728.1	38591412	38616757	+	chr1	186506016	0.441738785822631	0.5613870871445583	1.8234700718117551	2.9779112748075147	3.325788272190614	3.4645254102571763
NEK9	NC_041728.1	38955305	39004220	-	chr1	186506016	76.1171145320621	89.90830118730541	126.12334663364639	141.10718040626378	100.69354704951581	82.92266253680764
TMED10	NC_041728.1	39011709	39051799	-	chr1	186506016	367.71993052322637	489.01133652499834	262.7822981266496	408.7755899918469	811.6338613197094	618.7190488100588
FOS	NC_041728.1	39135129	39138643	+	chr1	186506016	1.076738290442663	1.597794017257589	7.901703644517605	3.8941916670559804	1.5567519571956066	4.518946187291969
JDP2	NC_041728.1	39242833	39281356	+	chr1	186506016	26.476718475243946	10.968640010362908	23.705110933552817	16.263976962410272	5.519393302784423	3.916420028986373
ERG28	NC_041728.1	39447995	39462824	-	chr1	186506016	26.338675104674373	23.18960506127906	8.50952700178819	13.858740932758048	98.57070347152181	61.38235237738258
TTLL5	NC_041728.1	39465247	39699824	+	chr1	186506016	6.570864439111636	11.14137449871508	14.587760574494041	20.959913972683662	11.180309510768447	19.582100144931864
TGFB3	NC_041728.1	39704065	39732940	-	chr1	186506016	59.192997300232555	71.12342557900674	4.153459608015664	5.26861225542868	1.2737061467964053	1.9582100144931864
IFT43	NC_041728.1	39737098	39828072	+	chr1	186506016	9.110862457591764	18.65532474203455	4.4573712866509565	6.413962745739262	4.528732966387219	4.820209266444767
GPATCH2L	NC_041728.1	39834527	39942716	+	chr1	186506016	33.627365070747786	35.756039088899556	40.11634157985861	44.897739220174834	34.460827416102745	30.201623685067993
VASH1	NC_041728.1	40329439	40346539	+	chr1	186506016	15.046727392083367	12.60961764970854	13.169506074196008	11.911645099230059	2.8304581039920116	3.3138938706807775
ANGEL1	NC_041728.1	40356238	40378744	-	chr1	186506016	5.1076047110741705	4.4910966971564665	26.84553161278417	15.805836766286038	17.478078792150672	16.720100892980284
LOC103168430	NC_041728.1	40517384	40517960	+	chr1	186506016	0.9386949198730908	0.3886525987923865	5.673018001192126	7.559313236049845	1.5567519571956066	2.184157323857785
IRF2BPL	NC_041728.1	40519330	40522166	-	chr1	186506016	39.70127337580896	31.783145856799607	158.3379845689874	83.49605074364146	73.3796263459929	124.42165169010555
CIPC	NC_041728.1	40592983	40612896	+	chr1	186506016	24.76498068018125	24.398746479744265	27.554658862933188	27.946551963578212	35.02691903690115	23.34788863434184
POMT2	NC_041728.1	40766266	40802743	-	chr1	186506016	6.211951675630749	10.320885679042265	8.104311430274468	4.466866912211272	17.831886055149674	28.017466361210207
GSTZ1	NC_041728.1	40802951	40820554	+	chr1	186506016	3.0645628266445026	3.886525987923865	121.2607597754817	97.81293187252375	1455.4923185252924	1676.303088175956
TMED8	NC_041728.1	40831806	40854174	-	chr1	186506016	19.022376464487046	19.21671182917911	11.447339895262685	8.59012867732937	11.746401131566849	13.782785871240506
VIPAS39	NC_041728.1	40885449	40908959	-	chr1	186506016	24.488893939042104	34.935550269226745	20.46338636144303	22.2197995120253	18.468739128547877	20.259942073025663
AHSA1	NC_041728.1	40907176	40916132	+	chr1	186506016	156.67922559646442	169.88436929436094	247.89062587352026	227.4666073756817	138.40940128520938	229.56246631443202
ISM2	NC_041728.1	40917956	40927769	-	chr1	186506016	32.55062678030512	32.776369164824594	4.86258685816468	2.8633762257764563	54.34479559664663	78.25308480993927
SPTLC2	NC_041728.1	40930323	41054567	-	chr1	186506016	61.12560448820656	59.420663993147095	69.49447051460355	67.34660883026226	265.4262087018509	225.94730936459845
ALKBH1	NC_041728.1	41087762	41110510	-	chr1	186506016	14.052815123982448	11.098190876627037	7.699095858760743	6.872102941863496	4.033402798188617	3.5398411800453755
LOC114810157	NC_041728.1	41110644	41115969	+	chr1	186506016	40.88844636270728	28.112537979315956	69.49447051460355	114.53504903105825	59.43962018383225	46.46982995931908
SNW1	NC_041728.1	41115966	41141098	-	chr1	186506016	86.66362804357742	99.84053426755528	31.70811847094885	54.17507819169055	53.49565816544902	35.021832951512756
ADCK1	NC_041728.1	41164230	41298156	+	chr1	186506016	5.411300126327229	2.7205681915467057	9.218654251937206	5.841287500583971	2.33512793579341	2.5607361727987823
NRXN3	NC_041728.1	41439657	43224383	+	chr1	186506016	1.4080423798096362	4.83656567386081	0.607823357270585	1.6034906864348155	5.094824587185621	11.899891626535519
DIO2	NC_041728.1	43437562	43455287	-	chr1	186506016	39.94975144283419	76.13272574121972	15.296887824643056	29.664577699044088	33.61168998490514	18.90425821683807
CEP128	NC_041728.1	43662587	44116073	-	chr1	186506016	11.153904342021432	4.275178586716252	6.686056929976435	4.8104720593044465	5.3778703975848225	5.196788115385765
GTF2A1	NC_041728.1	44247355	44280059	-	chr1	186506016	23.96432913087773	26.601111206234453	22.489464219011644	20.959913972683662	25.474122935928108	27.71620328205741
LOC120638319	NC_041728.1	44312826	44315434	-	chr1	186506016	0.8006515493035187	1.4682431509934601	2.532597321960771	1.4889556374037574	1.6275134097954067	1.2050523166111917
STON2	NC_041728.1	44317842	44482477	-	chr1	186506016	1.1043469645565775	1.7273448835217178	7.192576394368589	2.9779112748075147	3.6795955351896152	3.916420028986373
SEL1L	NC_041728.1	44512309	44580416	-	chr1	186506016	106.76274279850712	134.732900914694	43.76328172348212	40.43087230796356	180.72474993988996	171.04211318900101
GALC	NC_041728.1	44875178	44938834	+	chr1	186506016	26.338675104674373	35.36738649010717	10.636908752235238	21.418054168807892	29.22447992371752	20.33525784281386
FLRT2	NC_041728.1	46499534	46594216	-	chr1	186506016	114.79686696565622	139.74220107690698	10.636908752235238	2.63430612771434	5.590154755384224	3.3892096404689767
SPATA7	NC_041728.1	49926107	50030958	+	chr1	186506016	8.5586889753134745	9.198111504753147	4.254763500894095	4.352331863180214	3.113503914391213	3.0126307915279793
PTPN21	NC_041728.1	49981090	50050410	-	chr1	186506016	153.22814133222514	148.37892549451556	60.68103183418007	84.98500638104522	73.1673419881935	39.23951605965193
ZC3H14	NC_041728.1	50057782	50104014	+	chr1	186506016	33.51693037429212	34.11506144955393	16.1073189676705	23.136079904273767	35.52224920509975	26.737098274810815
EML5	NC_041728.1	50104100	50274050	-	chr1	186506016	0.441738785822631	0.820488819672816	1.9247739646901858	1.4889556374037574	1.3444675993962056	2.334788863434184
TTC8	NC_041728.1	50297590	50340574	+	chr1	186506016	13.69390236050156	11.27092536497921	3.5456362507450794	3.665121568993864	2.33512793579341	1.4309996259757902
LOC114805409	NC_041728.1	50342979	50370873	+	chr1	186506016	18.359768285753102	15.718838440047632	3.4443323578666485	5.955822549615029	2.7596966513922117	1.7322627051285882
FOXN3	NC_041728.1	50534355	50902618	-	chr1	186506016	29.071933841951903	23.578257660071447	30.18856007777239	29.43550760098197	80.73881741637214	43.9090937865203
TDP1	NC_041728.1	51100453	51174492	+	chr1	186506016	41.19214177796034	26.51474396205837	3.039116786352925	4.352331863180214	4.882540229386221	2.334788863434184
KCNK13	NC_041728.1	51190927	51291146	+	chr1	186506016	0.7178255269617754	0.9500396859369448	20.56469025432146	24.510500492646464	2.193605030593809	1.3556838561875906
PSMC1	NC_041728.1	51360782	51380177	+	chr1	186506016	110.82121789325255	101.9565317498694	63.314933049019274	76.62394780177797	62.34083974042406	47.599566506142075
