Geneid	species	chr	gstart	gend	gstrand	Length	ghf1	ghf2	ghf3	ghm1	ghm2	ghm3	glf2	glf3	glm2	glm5
ACKR3	gga	chr7	5066250	5071645	-	3263	77.75022073678973	65.68815785563115	58.60247131458981	74.60407083581669	61.82421261590109	51.0280861076126	22.519455980740663	8.532838268045095	8.00235879188588	27.900096589828085
ACKR4	gga	chr2	42256779	42262626	+	2462	2.9720220895974228	1.4607839982242221	2.987954951895204	1.1566522610204137	1.3729179762032164	2.6086106799407336	21.369268712907136	5.599675113404594	4.646530911417608	9.082487583823177
ACLY	gga	chr27	7520780	7549243	-	4844	39.432364510194375	36.51959995560556	47.18077254686137	34.79595551903078	44.79144897362993	42.97342856954998	683.2717732651072	1253.9272486088144	1061.9904538651133	1231.6832114421766
ACMSD	gga	chr7	30427727	30458184	+	12173	1.8575138059983893	1.7906384494361434	1.204820545119034	2.3614983662500113	1.7161474702540205	1.6475435873309898	13.681174870019865	28.06503836599207	61.56653457628331	35.350999577754884
ACO1	gga	chrZ	71167742	71204524	+	3382	29.667149072945705	33.409543701321724	32.09641932197106	30.21754031915831	37.154592730999546	27.825180586034495	529.7520410953267	536.6355317012735	716.4692524799761	909.0645506802659
ACO2	gga	chr1	49608449	49628876	-	2744	1221.1826478863698	1560.5885307480578	1457.254545732374	1190.1469827457965	1248.1111514289928	736.1773929390639	211.33177642141305	288.4499311393057	293.9576152987112	394.1908383685652
ACOD1	gga	chr1	155852081	155859708	-	2867	0.6899336993708303	0.1884882578353835	0.19277128721904543	0.38555075367347125	0.3432294940508041	0.27459059788849827	6.356298059080026	1.7998955721657623	2.00058969797147	7.287744528337161
ACOT11	gga	chr8	25581980	25591823	+	3114	121.48140291229466	136.93671931740613	123.66278075101765	93.7370269868627	98.54976847933713	179.49072081978173	58.17526128358005	90.66140659797914	88.4131576200295	74.67218833885762
ACOT12	gga	chrZ	63906445	63937773	+	5093	0.10614364605705082	0.376976515670767	0.19277128721904543	0.19277537683673562	0.04290368675635051	0.4576509964808305	0.36321703194743005	0.7332907886601254	0.7098866670221345	0.2175446127861839
ACOT13	gga	chr2	90236209	90240949	-	1039	90.54053008666435	97.73116168764635	147.8073844752031	111.27958627900564	75.38177763090785	109.56164855751082	57.26721870371147	81.86191713405763	135.5883534012277	104.96527566933374
ACOT1L	gga	chr5	25368633	25372410	+	2009	7.270839754907981	3.5812768988722867	6.6506094090570675	5.301322863010229	5.534575591569216	8.008892438414534	12.77313229015129	37.797807015481006	35.23619274491686	53.78790551138397
ACOT2L	gga	chr5	26393335	26400003	-	3349	226.08596610151824	272.0356781209172	258.21713922991137	236.8727442881389	324.4376792515226	60.68452213335812	7.445949154922316	16.065734551553657	12.068073339376287	19.85094591673928
ACOT4	gga	chr5	26400135	26418009	-	7629	40.38765732470784	46.27386729858665	52.77113987621369	36.91648466423487	42.56045726229971	25.39963030468609	13.439030182054912	17.93229292268852	20.134967282809637	19.252698231577273
ACOT7	gga	chr21	622176	629368	+	2427	37.309491589053366	56.64072147953274	53.686803490504154	43.470847476683886	51.01248355330076	37.06973071494727	9.685787518598135	4.599733128868059	7.8087533372434805	4.350892255723678
ACOT8	gga	chr20	10516572	10518997	-	1431	34.868187729741194	39.91238859664246	39.75907798892812	43.4226536324747	29.517736488369152	53.27057599036867	69.19284458598543	53.39690197425095	118.55107339269648	67.16689919773428
ACOT9	gga	chr1	119753970	119774894	+	4808	34.65590043762709	22.665713004704866	27.373522785104452	52.82045325326556	22.009591306007813	102.65111851065028	18.1608515973715	28.06503836599207	30.07338062111952	17.893044401663627
ACOX1	gga	chr18	4586291	4604298	+	3942	69.15258540616861	57.63028483316851	76.62658666957056	66.55569885288297	77.05502141440552	74.5055822270792	484.4104482738892	701.3593079539254	536.5452499656388	708.8691207637802
ACOX2	gga	chr12	12238174	12254135	-	5093	7.9607734542788116	11.403539599040702	11.325313124118919	5.7832613051020685	6.993300941285134	4.2103891676236405	412.4329397763068	493.83801476310987	575.3308760456663	670.798813526198
ACOX3	gga	chr4	80933346	80968494	-	3228	7.483127047022083	7.586652377874186	12.722904956456999	11.22916570073985	7.636856242630391	6.544409249675876	12.712596118160052	28.465015159806686	18.327983039480564	29.259750419741735
ACP1	gga	chr3	91915385	91937136	+	1835	28.128066205118465	31.006318413920585	33.87955372874723	32.82000790645424	27.973203765140536	27.687885287090246	40.07494585819978	55.79676273713863	52.53161335963796	51.44930092393249
ACP2	gga	chr5	23379940	23388853	+	2897	17.407557953356335	18.000628623279123	21.927733921166418	17.63894698056131	13.814987135544865	22.882549824041526	83.53991734790891	100.79415204128269	80.02358791885881	105.9986125800681
ACP5	gga	chr30	396875	399988	-	1236	1.804441982969864	1.0838074825534552	1.3975918323380794	0.48193844209183906	1.587436409984969	1.0525972919059101	5.750936339167643	5.266361118559082	14.068663037347758	7.015813762354431
ACP6	gga	chr1	93810692	93823316	-	6724	12.737237526846098	13.618276628606457	12.77109777826176	11.711104142831688	10.08236638774237	16.750026471198396	25.54626458030258	24.931886814444262	32.07397031909099	29.803611951707193
ACSBG1	gga	chr10	4194625	4227552	+	4452	2.9720220895974228	2.9215679964484442	0.8674707924857045	2.21691683362246	1.415821662959567	2.745905978884983	2.784663911596964	0.46663959278371614	0.9034921216645349	1.0877230639309194
ACSBG2	gga	chr28	1746737	1763012	+	4409	60.024231845262236	30.864952220544048	57.301265125861256	27.51868504344401	34.36585309183676	112.49061493498813	99.58200292558708	206.98799079906266	669.4876621534204	291.8360980526657
ACSF2	gga	chr18	10339898	10375108	-	2402	10.455149136619506	7.869384764627261	16.433752235423622	7.711015073469425	10.940440122869381	15.056717784219323	102.72988386913147	186.78916271142467	76.60322488684307	218.79549430970445
ACSF3	gga	chr11	18561864	18602669	+	2616	11.78194471233264	19.414290557044502	15.036160403085544	15.229254770102115	15.145001424991731	9.290315228560859	14.528681277897203	20.398816484545307	12.648889703303489	14.684261363067414
ACSL1	gga	chr4	39432628	39469698	+	3983	128.22152443691738	140.61224034519608	139.6627975901984	203.3298287185469	135.3182280295295	82.3314142669014	273.50242505641484	401.3100497939959	409.86274747796153	635.33904164205
ACSL3	gga	chr9	8222657	8262352	+	6437	33.43524850797101	35.20018215075787	32.72292600543296	35.85622009163283	39.557199189355174	26.54375779588817	36.07955850677805	80.99530074745931	48.72403941833742	62.1089869504555
ACSL4	gga	chr4	13761390	13797695	+	4639	40.44072914773636	37.60340743815901	38.69883590922337	43.32626594405633	38.65622176747181	41.64624067975557	16.284230265643114	9.53278025258163	14.197733340442692	9.735121422181729
ACSL5	gga	chr6	27663954	27681130	+	2923	1.8575138059983893	2.4974694163188316	2.7951836646761588	3.132599873596954	1.587436409984969	4.027328769031309	232.03514724241657	429.10843696411155	347.3927207800137	434.11027481482995
ACSL6	gga	chr13	17363059	17400064	-	7392	0.4776464072567287	0.28273238675307527	1.2530133669237953	0.6265199747193908	0.4290368675635051	0.27459059788849827	0.12107234398247668	0.9332791855674323	0.19360545464240034	1.3052676767171034
ACSM3	gga	chr14	15208655	15219034	+	2182	0	0.1884882578353835	0	0	0.04290368675635051	0	22.882673012688095	40.064342180430486	27.169298801483514	35.622930343737615
ACSM4L	gga	chr14	14810716	14825984	-	2642	0	0.09424412891769175	0	0	0	0	9.019889626694512	11.665989819592903	4.9046715176074756	10.387755260540281
ACSM5	gga	chr14	14826289	14844023	-	2779	0.1592154690855762	1.507906062683068	0.14457846541428407	0.048193844209183906	0.7293626748579587	0.04576509964808305	402.86822460169117	405.44314333008026	364.0427898792601	492.5753895011169
ACSS1	gga	chr3	15940808	15979134	-	7499	42.510530245848855	34.77608357062826	32.09641932197106	47.567324234464515	29.517736488369152	50.79926060937218	11.380800334352807	3.399802747424218	4.388390305227741	8.864942971036994
ACSS1L	gga	chr5	38054440	38064048	+	2730	31.153160117744413	14.74920617561876	20.433756445218815	23.47040212987256	16.174689907144142	37.2527911135396	182.5165585535836	151.19122806192402	118.03479218031674	212.26915592611894
ACSS2	gga	chr20	2633595	2665239	-	4053	181.0810601733287	232.07616745981593	159.56643299556487	280.92191789533297	276.9862016989989	242.82961873272865	11.32026416236157	47.79722686084636	15.552971522939494	25.833422768359338
ACSS3	gga	chr1	40199384	40277516	+	3101	4.617248603481711	9.1416805050161	3.0361477736999656	4.337445978826551	6.263938266427175	7.459711242637537	195.04754615576994	176.0564520773992	222.8398782934028	248.32717549542892
ACTA1	gga	chr3	40088178	40090517	-	1481	2028.617363442355	2064.559010135414	4684.968786106266	2198.2658159135053	2588.422325697383	2438.4102743495127	21.55087722888085	2.2665351649494783	4.388390305227741	2.3929907406480226
ACTA2	gga	chr6	20062662	20075102	-	2589	185.4860214846963	49.52528974624702	85.63864434706093	39.66353378415835	91.9855044056155	68.18999847564375	399.1149819382344	142.65838979387894	203.15665707142543	210.85511594300874
ACTB	gga	chr14	4573374	4577516	-	1724	1006.5071237359844	573.2399141418601	1225.9771938913243	983.7809418420711	641.1955985736585	1331.4440440616802	3125.785240767592	1682.7690343770496	3302.779985896255	2193.4479445698958
ACTBL2L	gga	chr5	18553735	18572253	-	5521	344.32998780907286	529.7462486463453	485.1089442867278	651.6289675523756	951.6466759426107	447.3080839603637	1.08965109584229	0.7999535876292276	1.2907030309493357	0.5982476851620057
ACTC1	gga	chr5	32480624	32485436	+	1380	9399.285217466993	9537.458724405946	13136.881295759898	11807.009892807964	10378.187307927408	7722.49444481683	0.544825547921145	0.06666279896910231	0.2581406061898671	0.5438615319654597
ACTC2L	gga	chr18	9188072	9190876	+	1980	780.208870342352	702.589981081392	976.7239195170985	807.1986966596212	653.9379935402945	1241.515623253197	2606.445421254758	1486.4470914130432	3221.9174410072787	1420.8382522597635
ACTG1	gga	chr10	2969131	2971171	+	1615	48.13614348687255	53.577787289707764	60.096448790537416	47.229967325000224	44.06208629877198	51.11961630690877	36.50331171071672	48.53051764950648	50.20834790392915	51.06859785155667
ACTG2	gga	chr22	3827644	3830276	+	1296	69.52408816736829	4.994938832637663	7.855429954176102	5.976036681938805	6.993300941285134	5.85793275495463	35.65580530283938	7.399570685570356	8.19596424652828	5.1666845536718675
ACTL6A	gga	chr9	17592869	17602340	-	2664	28.181138028146993	32.796956863356726	32.77111882723772	32.24168177594403	31.105172898354123	27.32176448990558	28.330928491899545	35.39794625259333	31.68675940980619	33.447484215875775
ACTN1	gga	chr5	28427294	28508904	+	3676	101.7386847456832	48.488604328152405	84.77117355457523	50.651730263852286	75.55339237793325	76.79383720948336	121.67770570238906	45.33070329898957	68.47179579186225	71.73533606624414
ACTN2	gga	chr3	37710291	37774495	-	3216	1455.547818380338	1794.3610925283922	1372.8689147522368	1641.7233029858498	2035.0934776007302	584.3287923067244	0.24214468796495336	0.13332559793820462	0.06453515154746678	0.2175446127861839
ACTN4	gga	chr32	70490	87730	+	2836	180.28498282790082	161.5815590293825	137.63869907439843	93.30328238898004	146.3444755259116	164.06788223837773	145.83163832689317	130.52576038150232	141.07384128276237	149.77946590328762
ACTR10	gga	chr5	55476157	55484780	-	1399	45.58869598150333	56.12237877048544	42.55426165360428	46.16970275239818	48.52406972143243	36.291724020929855	28.08878380393459	28.998317551559502	24.071611527205107	31.59835500719321
ACTR10L	gga	chr5	55485908	55496203	-	1786	14.807038624958588	21.864637908904488	16.3373665918141	17.63894698056131	15.831460413093339	12.219281606038175	11.259727990370331	10.866036231963676	10.067483641404818	10.061438341361004
ACTR1A	gga	chr6	24123093	24136337	-	2459	90.91203284786403	93.01895524176176	84.81936637637999	74.65226468002587	87.22319517566059	42.74460307130957	36.98760108664663	39.53103978867767	27.750115165410715	39.97382259946129
ACTR2	gga	chr3	10612592	10631056	+	1557	29.82636454203128	24.503473518599854	34.07232501596628	25.4463497424491	31.83453557321208	18.48910025782555	23.427498560609237	31.131527118570776	18.0698424332907	36.71065340766853
ACTR3	gga	chr7	29611423	29637802	-	2583	41.077591024078664	31.147684607297123	44.00004630774712	34.506792453775674	35.73877106803998	36.520549519170274	77.18361928882888	71.59584609281588	73.50553761256467	73.31253450894397
ACTR3B	gga	chr2	6879812	6904355	+	2263	76.37035333804806	94.2912509821506	82.36153246433716	98.70099294040864	75.3388739441515	63.11007241470652	26.27269864419744	29.73160834021963	25.749525467439245	26.32289814712825
ACTR5	gga	chr20	3738686	3753596	+	6056	9.924430906334251	11.497783727958394	10.216878222609408	10.699033414438826	10.468499568549525	10.754798417299517	10.654366270457949	10.866036231963676	8.970386065097882	11.366706018078109
ACTR6	gga	chr1	47242488	47251479	+	1461	30.887801002601787	32.796956863356726	34.93979580845198	35.71163855900527	38.95654757476627	30.982972461752226	26.9991327080923	30.26491073197245	31.557689106711255	26.268511993931707
ACTR8	gga	chr12	7633032	7641286	-	3273	25.580618699749248	32.27861415430942	26.795208923447316	31.95251871068893	35.91038581506538	29.83884497055015	32.14470732734756	30.864875922694367	27.169298801483514	28.933433500562458
ACVR1	gga	chr7	36259181	36304118	-	3476	62.0409611203462	54.61447270780237	60.14464161234218	56.91693001104619	65.25650755640913	52.99598539248017	42.133175705901884	33.99802747424218	32.396646076828326	31.435196547603574
ACVR1B	gga	chr33	3279487	3294113	+	2939	14.647823155873013	15.31467094912491	12.000012629385578	15.614805523775585	14.415638750133773	13.866825193369165	15.134042997809585	20.332153685576206	11.22911636925922	25.180788930000787
ACVR1C	gga	chr7	36235775	36252017	-	2228	0.6899336993708303	0.6597089024238423	1.2530133669237953	0.38555075367347125	0.6435553013452577	0.869536893313578	0.3026808599561917	1.066604783505637	0.19360545464240034	0
ACVR2A	gga	chr7	34497511	34552031	+	6055	44.31497222881872	53.766275547543145	42.93980422804237	53.44697322798495	60.19387251915977	26.772583294128584	54.30094627614079	68.92933413405179	52.596148511185426	83.42835900350153
ACVR2B	gga	chr2	5811828	5901825	-	1891	0.37150276119967784	0.5654647735061505	0.43373539624285223	0.4337445978826552	0.17161474702540205	0.5491811957769965	1.271259611816005	1.5999071752584553	3.4848981835632062	2.012287668272201
ACVRL1	gga	chr33	3270307	3278788	+	1902	29.82636454203128	26.482600225871384	36.2891948189853	24.19330979301032	26.214152608130163	38.53421390368593	14.104928073958533	9.199466257736118	17.81170182710083	8.64739835825081
ACY1	gga	chr12	3535439	3539560	-	1797	20.538795512039332	24.5505955830587	29.638585409928236	15.855774744821504	22.438628173571317	24.16397261418785	124.22022492602107	141.9250990052188	165.40359341615735	169.46725336043724
ACYP1	gga	chr5	38361141	38362100	-	804	7.589270693079134	9.471534956228021	8.000008419590385	9.831544218673518	7.036204628041484	7.551241441933703	6.477370403062502	5.932989108250105	4.130249699037874	9.136873737019723
ACYP2	gga	chr3	2882010	2928699	-	1411	55.93770147206578	62.20112508567656	57.39765076947078	41.39851217568898	45.73533008226965	49.51783781922586	25.97001778424125	19.06556050516326	19.296010312692566	18.436905933629085
ADA	gga	chr20	5355077	5367713	+	2659	21.175657388381637	24.267863196305626	13.83133985796651	26.603002003469516	30.547424970521565	15.880489577884818	17.55548987745912	6.799605494848436	16.972744856983763	21.808847431814936
ADAL	gga	chr10	6685689	6695486	+	3132	17.195270661242233	18.236238945573355	19.421707187318827	21.880005270969495	17.976644750910864	13.546469495832582	14.831362137853393	14.665815773202509	12.519819400208554	27.628165823845354
ADAM10	gga	chr10	7384780	7427379	+	4649	108.95645267756267	92.35924633933791	132.8194168939223	95.90574997627597	100.86656756418006	129.74405750231546	178.46063503017064	120.79299173201338	122.87492854637675	107.24949410358866
ADAM12	gga	chr6	33533589	33704427	-	4043	2.069801098112491	2.0733708361892185	1.493977475947602	1.3494276378571493	1.8019548437667217	0.8237717936654949	5.3271831352289745	3.399802747424218	6.001769093914411	5.656159932440781
