chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
2	301019849	301068265	-	NC_008802.1	F6YZB4	TRAM2	0.962379884613488
4	347743026	347946031	+	NC_008804.1	F7G947	CLPB	0.609010542193837
1	390077422	390146632	-	NC_008801.1	F7FW54	NDRG3	1.89745204805766
1	631646608	631661711	-	NC_008801.1	F7DG26	PEX13	1.06415782435508
6	277883101	277923181	-	NC_008806.1	F7GM18	TEX264	1.11510009673568
8	72887709	72892357	+	NC_008808.1	F7GFW3	SNRPF	0.555382262849657
2	193452701	193457390	-	NC_008802.1	F7FUU3	VPS25	0.843239725792007
5	300460846	300464363	-	NC_008805.1	F6ZIQ5	B3GAT3	1.01784502040131
X	78829671	78832090	+	NC_008809.1	F6YEL5	TIMM8A	0.647711634794907
7	173450150	173456700	-	NC_008807.1	F6XXI9	RETREG2	1.01040293866556
6	85849214	85853340	+	NC_008806.1	F6WZW9	HSD3B7	1.15397681275346
NA	2755	3710	+	NC_006299.1	Q65CJ3	nadh1	1.0416607176256
4	368456644	368500374	-	NC_008804.1	F7EMA5	MECR	1.26832840930203
8	188728456	188731525	NA	ENSMODG00000049684	F7BXT2	NA	1.20765498820951
7	245355536	245362006	+	NC_008807.1	F7AHP2	SSR3	0.968910155357232
4	18502205	18531494	NA	ENSMODG00000047383	F6UIY8	NA	1.0537008712721
8	181584033	181589775	NA	ENSMODG00000045978	F6TL60	NA	0.912045094398637
2	272718660	272731576	+	NC_008802.1	F6SBW6	HMGA1	1.08241223760616
1	564268655	564290487	-	NC_008801.1	F6S5R1	SNRNP27	1.02217868062936
8	26891167	26972736	+	NC_008808.1	F6RZ59	CPM	1.40661623817745
1	655752763	655755354	+	NC_008801.1	F6QMJ3	ZFP36L2	0.788839818884735
3	145417144	145440615	-	NC_008803.1	F6QBV2	LOC100025850	1.24679790785499
MT	8680	9463	+	NC_006299.1	Q65CI7	COIII	0.975806787705448
NA	427010	428885	+	NW_001583347.1	H9H9D5	RPS26	0.626366032370942
6	203341422	203344793	-	NC_008806.1	F7GKQ3	GMPPB	1.20625166614653
2	540284687	540293234	+	NC_008802.1	F7GF94	POLR2H	1.05028684516472
4	63990040	64010599	-	NC_008804.1	F7GEI7	NIT2	1.24438582757707
7	243236435	243239593	+	NC_008807.1	F7EHR1	LXN	1.45272816693784
1	15381811	15397410	-	NC_008801.1	F7D550	SCD	1.10259604171815
5	238664291	238675451	+	NC_008805.1	F7CG88	ITPA	1.27441719389986
6	501184	508162	-	NC_008806.1	F7AA82	SRP19	1.04549649100269
6	85904123	85911189	+	NC_008806.1	F6WIC9	STX4	0.913869204161318
1	382887386	382892441	-	NC_008801.1	F6V5H3	RAB24	1.23347760654022
2	271188401	271201087	-	NC_008802.1	F6R4F6	BAK1	0.904185452090691
DS029368.1	125317	134722	+	NW_001583721.1	H9H6Z5	CSDC2	0.839329810547741
2	79644360	79934961	+	NC_008802.1	F7EEX8	C2H1orf21	0.978500888208523
4	335586236	335709837	-	NC_008804.1	F7C200	AAMDC	1.5392088339431
2	267970731	267976856	-	NC_008802.1	F7BWI8	LSM2	1.09019731170578
3	276505600	276566300	+	NC_008803.1	F7BT45	TWSG1	1.13319733711701
5	39329336	39343956	NA	ENSMODG00000038026	F7A064	NA	0.97523753462665
4	383757506	383760191	+	NC_008804.1	F6VBQ0	TMEM147	0.950372962164703
1	301679418	301753023	NA	ENSMODG00000038053	F6U5L4	NA	0.780330359780038
5	281639002	281667713	-	NC_008805.1	F6RQR2	TP53I11	1.73401645767989
1	404908097	404916755	+	NC_008801.1	F6QN45	ATP6V1G1	1.20060093722881
3	478963298	478964239	+	NC_008803.1	F6QLG5	LOC100014013	1.00337389056939
4	183619872	183839289	+	NC_008804.1	F7EFG9	MAP3K20	1.32498213406761
1	34804160	34810717	-	NC_008801.1	F6UKC1	ADO	0.891993947209543
1	469493169	469527452	+	NC_008801.1	F6TKV2	UAP1L1	1.21412789483449
8	156778345	156827687	-	NC_008808.1	F6VZT6	PUS7	0.950779187123753
3	394023915	394360404	-	NC_008803.1	F7CVW1	SNTB1	0.854498274407257
6	246118757	246141812	+	NC_008806.1	F7F0I3	MKRN2	1.28926491017409
1	360219351	360239174	+	NC_008801.1	F7C5P3	MAT2B	1.09445904162326
8	253284640	253869790	-	NC_008808.1	F7EE03	PLXDC2	3.69598020191877
8	190000526	190028465	-	NC_008808.1	F6YPQ0	ZC3HC1	1.51629948305613
2	130508366	130674158	-	NC_008802.1	F6V9A8	RAB3GAP2	0.858747356598269
1	452826978	452867192	-	NC_008801.1	F6X384	SLC31A1	1.16303282516759
4	371715759	371842104	NA	ENSMODG00000002885	F6UHP6	NA	1.48773143500286
5	238358916	238469356	+	NC_008805.1	F7G6B6	PTPRA	0.966633308501098
2	2561257	2564293	NA	ENSMODG00000040494	F6X3M9	NA	1.1656763119119
8	13248874	13250832	+	NC_008808.1	F7G2D0	EIF1AD	0.599032052052962
1	113546761	113637981	-	NC_008801.1	F6WSH8	HDGFL3	1.11664754144025
4	232275169	232327719	+	NC_008804.1	F7BID7	TMPRSS13	1.62108040109466
3	343238045	343288121	-	NC_008803.1	F7FG16	BPHL	1.20074837116491
4	408830275	408831518	-	NC_008804.1	F6VDU9	NDUFA3	0.982591737463278
2	204024929	204038025	+	NC_008802.1	F7G6N4	G6PC3	0.646132341409565
5	15878679	15911024	-	NC_008805.1	F7AXY2	VPS37A	1.306359464086
2	488739149	488824793	+	NC_008802.1	F6ZEK4	PTGFRN	0.576765361162519
1	248447947	248454587	-	NC_008801.1	F7FF88	EIF2B2	0.901339319555955
3	431776767	431797194	+	NC_008803.1	F6SCF1	SLC27A1	0.953407856389335
4	367386448	367414540	NA	ENSMODG00000050324	F7BZB5	NA	1.17491128863735
8	17179406	17205659	+	NC_008808.1	F6PH47	TTLL12	1.03547291334728
1	688391025	688458475	+	NC_008801.1	F6Y299	USP10	0.924167382547974
7	247665350	247713592	+	NC_008807.1	F7FE33	DHX36	0.888471584331035
1	111990575	111999152	+	NC_008801.1	F6X954	NDUFB8	1.149016025086
2	53471486	53520994	+	NC_008802.1	F7GHR5	UAP1	2.20617872967353
